IP,Latitude,Longitude,PostCode,City,State,Country,Size,Cluster,subCluster
203.20.87.1,-37.9474,145.012,,Sandringham,VIC,AU,6317,3,15.0
203.20.88.1,-37.189,144.3822,3446.0,Malmsbury,VIC,AU,7340,3,12.0
203.20.95.1,-33.8223,151.19799999999998,,St Leonards,,AU,14351,2,0.0
203.20.96.1,-35.3213,149.14700000000002,,Canberra,ACT,AU,12718,2,2.0
203.20.98.1,-33.8232,151.19799999999998,,St Leonards,,AU,12903,2,0.0
203.20.99.1,-37.8009,144.966,,Carlton,VIC,AU,13121,3,0.0
203.20.100.1,-33.8673,151.22299999999998,,Sydney,NSW,AU,6518,2,10.0
203.20.108.1,-27.4699,153.02700000000002,,Brisbane,QLD,AU,4550,7,0.0
203.20.112.1,-27.5895,153.02700000000002,,Acacia Ridge,QLD,AU,6064,7,5.0
203.20.116.1,-31.9641,115.991,,Forrestfield,WA,AU,12497,1,6.0
203.20.124.1,-30.2667,152.0167,2350.0,Aberfoyle,NSW,AU,9211,7,9.0
203.20.149.1,-34.1845,142.166,,Mildura,VIC,AU,18099,5,4.0
203.20.226.1,-35.0013,138.705,,Stirling,SA,AU,13664,5,1.0
203.20.239.1,-31.9485,115.927,,Belmont,VIC,AU,6652,1,6.0
203.20.240.1,-31.9218,115.886,,Inglewood,SA,AU,8855,1,3.0
203.20.246.1,-34.9223,138.596,,Adelaide,SA,AU,1111,5,0.0
203.21.3.1,-37.8553,145.151,,Burwood East,,AU,13078,3,11.0
203.21.5.1,-37.8368,144.959,,South Melbourne,,AU,13465,3,6.0
203.21.11.1,-35.0099,138.626,,Glenalta,SA,AU,6528,5,3.0
203.21.16.1,-33.716,151.09799999999998,,Hornsby,NSW,AU,7241,2,19.0
203.21.23.1,-38.0,143.05,3271.0,Darlington,VIC,AU,2864,3,7.0
203.21.39.1,-27.5366,153.266,,Cleveland,QLD,AU,17032,7,5.0
203.21.46.1,-36.7733,144.36,,Junortoun,VIC,AU,1069,3,12.0
203.21.69.1,-33.7947,151.183,,Chatswood,NSW,AU,9848,2,13.0
203.21.79.1,-37.8634,145.079,,Ashburton,VIC,AU,13965,3,15.0
203.21.86.1,-37.7348,144.991,,Preston,VIC,AU,11198,3,13.0
203.21.94.1,-33.9389,151.096,,Kingsgrove,NSW,AU,7842,2,6.0
203.21.100.1,-34.9318,138.59,,Adelaide,SA,AU,1344,5,0.0
203.21.109.1,-33.798,151.179,,Chatswood,NSW,AU,5720,2,13.0
203.21.128.1,-27.4495,153.04,,Bowen Hills,,AU,5930,7,0.0
203.21.138.1,-31.8749,115.828,,Balcatta,WA,AU,11983,1,1.0
203.21.147.1,-35.4022,149.114,,Fadden,ACT,AU,5573,2,16.0
203.21.161.1,-33.7956,151.179,,Chatswood (6),,AU,6120,2,13.0
203.21.192.1,-28.7667,153.1167,2480.0,Bentley,NSW,AU,1232,7,6.0
203.21.204.1,-33.7846,151.17700000000002,,Roseville,NSW,AU,5954,2,13.0
203.21.207.1,-33.8402,151.207,,North Sydney,,AU,10852,2,10.0
203.21.224.1,-33.7859,151.129,,Macquarie Park,NSW,AU,8395,2,19.0
203.22.0.1,-28.0772,153.388,,Robina,QLD,AU,9081,7,6.0
203.22.20.1,-33.7801,151.153,,Lindfield,NSW,AU,7954,2,19.0
203.22.21.1,-33.6365,151.013,,Middle Dural,,AU,9251,2,21.0
203.22.22.1,-37.8412,145.01,,Toorak,VIC,AU,7543,3,9.0
203.22.23.1,-42.8819,147.329,,Hobart,TAS,AU,7490,3,5.0
203.22.27.1,-35.1187,139.27700000000002,,Murray Bridge,SA,AU,9649,5,4.0
203.22.72.1,-34.0125,151.125,,Taren Point,NSW,AU,12086,2,6.0
203.22.75.1,-34.9747,138.593,,Westbourne Park,SA,AU,19816,5,0.0
203.22.77.1,-31.9509,115.836,,West Perth,,AU,19381,1,0.0
203.22.80.1,-27.4727,153.028,,Brisbane,QLD,AU,19059,7,1.0
203.22.107.1,-33.7882,151.128,,Macquarie Park (3),,AU,5477,2,19.0
203.22.128.1,-33.751,151.226,,Frenchs Forest,,AU,9248,2,13.0
203.22.130.1,-37.8383,145.033,,Kooyong,VIC,AU,19975,3,11.0
203.22.132.1,-38.1631,145.931,,Warragul,VIC,AU,18402,3,4.0
203.22.133.1,-37.8534,145.144,,Whitehorse,,AU,4525,3,11.0
203.22.168.1,-33.7216,151.04399999999998,,Cherrybrook,NSW,AU,5285,2,21.0
203.22.184.1,-33.7761,151.02,,North Rocks,NSW,AU,15405,2,21.0
203.22.190.1,-27.5423,153.07399999999998,,Mount Gravatt,QLD,AU,9954,7,5.0
203.22.203.1,-42.8791,147.333,,Hobart,TAS,AU,15880,3,5.0
203.22.207.1,-33.8218,151.197,,St Leonards,,AU,3205,2,0.0
203.22.208.1,-33.8217,151.186,,Artarmon,NSW,AU,18668,2,0.0
203.22.215.1,-34.923,138.602,,Adelaide,SA,AU,8439,5,0.0
203.22.223.1,-37.8016,144.955,,North Melbourne,VIC,AU,10539,3,0.0
203.22.247.1,-27.4069,152.99200000000002,,Everton Park,,AU,7588,7,4.0
203.22.254.1,-33.8388,151.21,,North Sydney (2),,AU,15694,2,10.0
203.23.11.1,-37.8206,144.964,,Southbank,VIC,AU,15702,3,6.0
203.23.23.1,-37.8411,144.976,,Melbourne (4),,AU,11271,3,9.0
203.23.30.1,-37.9,145.35399999999998,,Belgrave,VIC,AU,1614,3,8.0
203.23.31.1,-37.8999,145.143,,Mount Waverley,VIC,AU,15664,3,15.0
203.23.37.1,-12.4266,130.882,,Winnellie,NT,AU,8241,4,0.0
203.23.39.1,-33.8847,151.238,,Woollahra,NSW,AU,14601,2,12.0
203.23.44.1,-33.9632,151.135,,Kogarah,NSW,AU,17526,2,6.0
203.23.53.1,-37.8294,140.78,,Mount Gambier,SA,AU,18240,5,4.0
203.23.58.1,-33.8284,151.202,,Crows Nest,NSW,AU,2665,2,0.0
203.23.68.1,-37.832,144.965,,South Melbourne,,AU,15098,3,6.0
203.23.75.1,-31.9065,115.828,,Osborne Park,,AU,3102,1,1.0
203.23.87.1,-27.4767,153.017,,South Brisbane,,AU,2840,7,1.0
203.23.96.1,-33.8706,151.205,,Sydney,NSW,AU,19031,2,14.0
203.23.101.1,-37.8113,145.17700000000002,,Nunawading,VIC,AU,18660,3,8.0
203.23.118.1,-17.0928,145.785,,Gordonvale,QLD,AU,1972,6,1.0
203.23.139.1,-34.9209,138.59799999999998,,Adelaide,SA,AU,19394,5,0.0
203.23.142.1,-38.0079,145.26,,Hallam,VIC,AU,2071,3,14.0
203.23.152.1,-32.2167,152.3167,2423.0,Coolongolook,NSW,AU,12392,2,5.0
203.23.168.1,-34.2063,142.136,,Mildura,VIC,AU,14757,5,4.0
203.23.176.1,-33.7801,151.125,,Macquarie Park (1),,AU,8053,2,19.0
203.23.181.1,-36.2145,144.6089,3564.0,Echuca,VIC,AU,7455,3,2.0
203.23.183.1,-33.8725,151.205,,Sydney,NSW,AU,12154,2,14.0
203.23.184.1,-35.1923,149.092,,Nicholls,ACT,AU,17450,2,11.0
203.23.190.1,-42.8656,147.282,,Lenah Valley,TAS,AU,3218,3,5.0
203.23.193.1,-35.021,138.523,,Brighton,SA,AU,6217,5,3.0
203.23.195.1,-33.744,151.142,,Pymble,NSW,AU,11524,2,19.0
203.23.233.1,-34.923,138.63299999999998,,Norwood,NSW,AU,3112,5,0.0
203.23.250.1,-33.8787,150.915,,Wakeley,NSW,AU,10910,2,4.0
203.24.17.1,-37.8598,145.131,,Mount Waverley,VIC,AU,12183,3,11.0
203.24.24.1,-35.3148,149.142,,Kingston,TAS,AU,12902,2,2.0
203.24.26.1,-37.8093,144.972,,Melbourne (5),,AU,1992,3,0.0
203.24.33.1,-33.8594,151.2286,1331.0,Garden Island,NSW,AU,1231,2,10.0
203.24.40.1,-27.6632,153.201,,Cornubia,,AU,10357,7,5.0
203.24.60.1,-33.7521,150.66,,Emu Plains,NSW,AU,2038,2,17.0
203.24.64.1,-34.9228,138.602,,Adelaide,SA,AU,4778,5,0.0
203.24.66.1,-33.7424,151.303,,Collaroy (4),,AU,14763,2,15.0
203.24.73.1,-37.8168,144.966,,Melbourne,VIC,AU,19497,3,0.0
203.24.93.1,-31.9471,115.869,,Perth,WA,AU,17660,1,3.0
203.24.94.1,-37.8056,145.034,,Kew,VIC,AU,11141,3,13.0
203.24.115.1,-26.3605,148.7068,4455.0,Roma,QLD,AU,7756,0,1.0
203.24.117.1,-38.3814,144.886,,Rosebud West,,AU,2328,3,10.0
203.24.118.1,-33.7681,151.029,,North Rocks,NSW,AU,17037,2,21.0
203.24.121.1,-33.7006,150.559,,Springwood,NSW,AU,17745,2,17.0
203.24.125.1,-37.8303,145.244,,Heathmont,VIC,AU,1969,3,8.0
203.24.127.1,-33.8724,151.21,,Sydney,NSW,AU,16896,2,14.0
203.24.138.1,-27.6111,153.124,,Springwood,NSW,AU,12132,7,5.0
203.24.151.1,-36.4167,146.75,3747.0,Stanley,VIC,AU,6802,3,2.0
203.24.158.1,-33.874,151.188,,Sydney,NSW,AU,11711,2,1.0
203.24.173.1,-37.8965,145.191,,Wheelers Hill,VIC,AU,14401,3,8.0
203.24.178.1,-38.1152,145.141,,Seaford,VIC,AU,18697,3,14.0
203.24.192.1,-37.8315,144.966,,Southbank,VIC,AU,4258,3,6.0
203.24.200.1,-34.9382,138.661,,Burnside,SA,AU,19063,5,1.0
203.24.201.1,-33.7757,151.16899999999998,,Lindfield,NSW,AU,2148,2,13.0
203.24.210.1,-33.7309,150.967,,Baulkham Hills,NSW,AU,6307,2,21.0
203.24.218.1,-26.4849,147.9742,4465.0,Mitchell,QLD,AU,16803,0,1.0
203.24.222.1,-34.8,139.2,5237.0,Bonython,SA,AU,10524,5,4.0
203.24.224.1,-37.8361,144.975,,Melbourne,VIC,AU,14551,3,9.0
203.25.22.1,-35.0224,138.56799999999998,,Bedford Park,SA,AU,11027,5,3.0
203.25.23.1,-27.6608,153.04,,Browns Plains,QLD,AU,9813,7,5.0
203.25.107.1,-19.295,146.787,,Mundingburra,QLD,AU,4668,6,0.0
203.25.109.1,-33.8773,151.208,,Sydney,NSW,AU,13768,2,14.0
203.25.110.1,-33.7958,151.178,,Chatswood (267),,AU,19841,2,13.0
203.25.124.1,-37.922,145.036,,Bentleigh,VIC,AU,14183,3,15.0
203.25.132.1,-28.0279,153.43200000000002,,Broadbeach,QLD,AU,7098,7,2.0
203.25.140.1,-21.1771,149.145,,Ooralea,QLD,AU,9522,6,0.0
203.25.143.1,-37.7879,144.976,,Carlton North,VIC,AU,7699,3,0.0
203.25.160.1,-32.053000000000004,115.889,,Willetton,WA,AU,6859,1,5.0
203.25.165.1,-27.4658,153.031,,Brisbane (4),,AU,17445,7,0.0
203.25.168.1,-37.8449,145.077,,Camberwell,VIC,AU,3982,3,11.0
203.25.173.1,-33.895,151.191,,Eveleigh,NSW,AU,2203,2,1.0
203.25.177.1,-38.1722,146.268,,Yallourn,VIC,AU,7005,3,4.0
203.25.178.1,-27.4985,153.045,,Stones Corner,,AU,11364,7,1.0
203.25.188.1,-20.2685,148.726,,Airlie Beach (Shute Harbour Road),,AU,10439,6,0.0
203.25.193.1,-33.7791,151.122,,Macquarie Park,NSW,AU,4181,2,19.0
203.25.224.1,-33.9812,151.075,,Oatley,NSW,AU,11811,2,6.0
203.25.225.1,-33.796,151.188,,Chatswood (33),,AU,19542,2,13.0
203.25.241.1,-38.113,144.346,,North Geelong (4),,AU,17888,3,10.0
203.25.244.1,-37.8802,145.246,,Wantirna South,VIC,AU,15658,3,8.0
203.26.7.1,-41.4652,147.15,,Kings Meadows,,AU,17254,3,1.0
203.26.23.1,-27.6303,153.1578,4127.0,Daisy Hill,QLD,AU,6027,7,5.0
203.26.41.1,-33.8151,151.003,,Parramatta,,AU,9025,2,18.0
203.26.69.1,-37.9513,145.154,,Springvale,VIC,AU,14668,3,15.0
203.26.79.1,-31.9218,115.885,,Inglewood,SA,AU,7679,1,3.0
203.26.81.1,-37.918,145.036,,Bentleigh,VIC,AU,8801,3,15.0
203.26.89.1,-33.7742,150.697,,South Penrith,,AU,18265,2,17.0
203.26.93.1,-34.9228,138.599,,Adelaide (13),,AU,12697,5,0.0
203.26.188.1,-16.9203,145.77100000000002,,Cairns,QLD,AU,10238,6,1.0
203.26.205.1,-37.8601,144.983,,St Kilda,VIC,AU,11980,3,9.0
203.26.208.1,-33.8081,151.19299999999998,,Sydney,NSW,AU,1722,2,0.0
203.26.211.1,-34.013000000000005,151.108,,Sydney,NSW,AU,8746,2,6.0
203.26.213.1,-41.4375,147.136,,Launceston,TAS,AU,19812,3,1.0
203.26.215.1,-27.4181,153.013,,Stafford,QLD,AU,12703,7,4.0
203.26.221.1,-37.822,145.028,,Hawthorn,VIC,AU,2890,3,13.0
203.26.226.1,-33.9031,151.21200000000002,,Waterloo (NSW Nurses and Midwives\' Association),,AU,1392,2,12.0
203.26.233.1,-38.3839,142.49200000000002,,Warrnambool,VIC,AU,7885,3,7.0
203.26.242.1,-37.8725,145.128,,Mount Waverley,VIC,AU,12088,3,15.0
203.27.12.1,-36.3,142.05,3414.0,Dimboola,VIC,AU,14013,5,4.0
203.27.26.1,-27.4729,153.02700000000002,,Brisbane,QLD,AU,11590,7,1.0
203.27.27.1,-34.0159,151.09,,Sylvania,NSW,AU,14094,2,6.0
203.27.31.1,-42.8743,147.31799999999998,,North Hobart,,AU,9306,3,5.0
203.27.50.1,-27.3768,153.049,,Geebung,QLD,AU,11519,7,4.0
203.27.51.1,-26.5208,153.088,,Coolum Beach,QLD,AU,6839,7,3.0
203.27.57.1,-35.118,138.529,,Morphett Vale,SA,AU,16430,5,3.0
203.27.68.1,-28.0792,153.412,,Varsity Lakes,QLD,AU,9576,7,6.0
203.27.70.1,-33.801,151.131,,North Ryde,,AU,18567,2,19.0
203.27.78.1,-37.7671,144.96200000000002,,Brunswick,VIC,AU,8171,3,3.0
203.27.82.1,-33.8111,151.145,,Lane Cove West,,AU,2655,2,19.0
203.27.92.1,-33.8703,151.207,,Sydney (683),,AU,16462,2,14.0
203.27.95.1,-31.9137,115.819,,Osborne Park (3),,AU,10641,1,0.0
203.27.106.1,-27.8606,153.377,,Hope Island,QLD,AU,9309,7,2.0
203.27.111.1,-34.0426,150.727,,Narellan,NSW,AU,19761,2,20.0
203.27.114.1,-35.1396,138.659,,Kangarilla,SA,AU,17618,5,3.0
203.27.118.1,-28.7223,153.52200000000002,,Newrybar,NSW,AU,15313,7,6.0
203.27.201.1,-27.4582,153.032,,Fortitude Valley,QLD,AU,19221,7,0.0
203.27.205.1,-33.7744,150.637,,Lapstone,NSW,AU,18901,2,17.0
203.27.216.1,-27.4034,153.06,,Nundah,QLD,AU,3764,7,4.0
203.27.223.1,-33.7535,151.286,,Dee Why,NSW,AU,4468,2,15.0
203.27.225.1,-34.8913,138.636,,Marden,SA,AU,8862,5,1.0
203.27.228.1,-33.8338,151.185,,Greenwich,NSW,AU,13389,2,0.0
203.27.244.1,-27.6207,152.933,,Carole Park,QLD,AU,4244,7,8.0
203.27.248.1,-27.4588,153.036,,Fortitude Valley,QLD,AU,7745,7,0.0
203.28.17.1,-27.4461,152.985,,Ashgrove,QLD,AU,8321,7,4.0
203.28.18.1,-27.4954,153.012,,Saint Lucia,QLD,AU,18112,7,1.0
203.28.19.1,-37.8321,144.965,,South Melbourne (2),,AU,8829,3,6.0
203.28.22.1,-37.8321,144.958,,South Melbourne,,AU,8539,3,6.0
203.28.31.1,-37.8184,144.957,,Melbourne,VIC,AU,9718,3,6.0
203.28.37.1,-31.9415,115.841,,West Leederville,,AU,13305,1,0.0
203.28.38.1,-37.7994,144.984,,Fitzroy,VIC,AU,4665,3,0.0
203.28.45.1,-31.8912,115.929,,Morley,WA,AU,8542,1,6.0
203.28.78.1,-36.45,146.3667,3678.0,Oxley,VIC,AU,13325,3,2.0
203.28.90.1,-37.792,145.011,,Fairfield,VIC,AU,16203,3,13.0
203.28.121.1,-37.8133,144.971,,Melbourne,VIC,AU,7726,3,0.0
203.28.130.1,-33.8179,151.191,,St Leonards (39),,AU,3589,2,0.0
203.28.139.1,-33.8934,151.184,,Newtown,NSW,AU,9079,2,1.0
203.28.147.1,-37.8071,144.953,,West Melbourne,,AU,16539,3,6.0
203.28.155.1,-37.8152,144.964,,Melbourne,VIC,AU,3400,3,0.0
203.28.160.1,-33.7413,151.034,,West Pennant Hills,,AU,4724,2,21.0
203.28.171.1,-33.8373,151.196,,Waverton,NSW,AU,16995,2,0.0
203.28.175.1,-33.8198,151.194,,Naremburn (107),,AU,4108,2,0.0
203.28.180.1,-37.8177,144.95600000000002,,Melbourne (Citic House),,AU,3642,3,6.0
203.28.181.1,-33.7518,151.063,,Beecroft,NSW,AU,9138,2,21.0
203.28.182.1,-37.9795,145.215,,Dandenong (14),,AU,15431,3,14.0
203.28.190.1,-37.8044,144.968,,Carlton,VIC,AU,4269,3,0.0
203.28.195.1,-34.8827,138.666,,Campbelltown,SA,AU,14929,5,1.0
203.28.205.1,-38.1009,145.184,,Carrum Downs,VIC,AU,12921,3,14.0
203.28.213.1,-33.8227,151.197,,St Leonards,,AU,10127,2,0.0
203.28.220.1,-27.6773,153.21,,Cornubia,,AU,2267,7,5.0
203.28.223.1,-33.7934,151.128,,North Ryde,,AU,19643,2,19.0
203.28.224.1,-33.9671,151.061,,Peakhurst,NSW,AU,2226,2,6.0
203.28.240.1,-37.7958,144.9612,3010.0,Melbourne,VIC,AU,16139,3,0.0
203.28.243.1,-37.7935,144.963,,Parkville,VIC,AU,19360,3,0.0
203.29.10.1,-34.0147,151.083,,Kareela,NSW,AU,11756,2,6.0
203.29.16.1,-37.773,145.114,,Templestowe Lower (6),,AU,13084,3,11.0
203.29.19.1,-37.9,145.6333,3139.0,Beenak,VIC,AU,18835,3,4.0
203.29.38.1,-37.9745,145.19899999999998,,Dandenong,,AU,9240,3,14.0
203.29.44.1,-33.8716,151.209,,Sydney,NSW,AU,1622,2,14.0
203.29.53.1,-31.9197,115.912,,Bayswater,VIC,AU,19704,1,6.0
203.29.59.1,-33.9004,151.045,,Chullora,NSW,AU,10920,2,18.0
203.29.62.1,-33.8787,151.191,,Glebe,NSW,AU,11057,2,1.0
203.29.65.1,-33.8822,151.218,,Darlinghurst,NSW,AU,19771,2,12.0
203.29.70.1,-37.88,145.023,,Caulfield North,VIC,AU,9891,3,15.0
203.29.74.1,-33.7821,151.126,,Macquarie Park,NSW,AU,9711,2,19.0
203.29.75.1,-37.8569,144.898,,Williamstown,VIC,AU,6769,3,3.0
203.29.91.1,-35.2806,149.125,,Canberra,ACT,AU,9921,2,2.0
203.29.92.1,-37.8518,145.153,,Burwood East,,AU,18473,3,11.0
203.29.97.1,-35.2175,149.141,,Mitchell,NSW,AU,15458,2,2.0
203.29.98.1,-33.9499,151.05200000000002,,Riverwood,NSW,AU,8971,2,6.0
203.29.114.1,-33.7964,151.179,,Chatswood,NSW,AU,11722,2,13.0
203.29.116.1,-33.8843,151.224,,Paddington,NSW,AU,8055,2,12.0
203.29.118.1,-17.3517,145.5965,4885.0,Malanda,QLD,AU,11060,6,1.0
203.29.119.1,-33.7616,151.251,,Sydney,NSW,AU,17179,2,13.0
203.29.180.1,-27.471,153.09799999999998,,Cannon Hill,QLD,AU,9007,7,0.0
203.29.185.1,-33.7677,151.268,,Sydney,NSW,AU,11647,2,13.0
203.29.216.1,-32.0374,115.767,,Perth,WA,AU,13883,1,5.0
203.29.221.1,-33.8121,151.002,,Parramatta,,AU,1111,2,18.0
203.29.232.1,-37.9132,145.15200000000002,,Mulgrave (1),,AU,12913,3,15.0
203.29.235.1,-38.8667,146.0,3956.0,Walkerville South,VIC,AU,18091,3,1.0
203.29.238.1,-33.8674,151.21,,Sydney (323),,AU,3956,2,10.0
203.29.250.1,-36.9833,145.7167,3715.0,Merton,VIC,AU,15547,3,2.0
203.30.19.1,-31.9498,115.844,,West Perth,,AU,11042,1,0.0
203.30.23.1,-33.9624,116.136,6255.0,Bridgetown,WA,AU,18314,1,4.0
203.30.24.1,-37.8495,145.059,,Glen Iris,VIC,AU,16524,3,11.0
203.30.28.1,-37.8096,144.963,,Melbourne,VIC,AU,8137,3,0.0
203.30.34.1,-31.9431,116.001,,High Wycombe,WA,AU,6309,1,6.0
203.30.50.1,-37.7844,144.98,,North Fitzroy,VIC,AU,7229,3,13.0
203.30.57.1,-35.3849,149.066,,Kambah,ACT,AU,17010,2,11.0
203.30.58.1,-37.8197,145.15,,Blackburn,VIC,AU,7612,3,11.0
203.30.62.1,-33.7941,151.178,,Chatswood,NSW,AU,5596,2,13.0
203.30.64.1,-27.5336,152.999,,Brisbane,QLD,AU,8303,7,1.0
203.30.71.1,-37.7696,145.041,,Ivanhoe,VIC,AU,9667,3,13.0
203.30.75.1,-37.8686,144.999,,Balaclava,VIC,AU,1005,3,9.0
203.30.80.1,-37.8103,144.968,,Melbourne (7),,AU,2243,3,0.0
203.30.82.1,-37.9875,145.215,,Dandenong,,AU,18633,3,14.0
203.30.88.1,-34.8203,138.49,,Largs North,SA,AU,6940,5,5.0
203.30.89.1,-27.4681,153.026,,Brisbane,QLD,AU,8064,7,0.0
203.30.97.1,-37.8101,144.964,,Melbourne,VIC,AU,3329,3,0.0
203.30.103.1,-27.3848,153.06799999999998,,Virginia,QLD,AU,13500,7,4.0
203.30.145.1,-33.7261,150.93200000000002,,Glenwood,NSW,AU,18438,2,21.0
203.30.154.1,-33.8374,151.205,,North Sydney (13),,AU,8106,2,0.0
203.30.167.1,-33.9136,151.102,,Canterbury,VIC,AU,10252,2,18.0
203.30.168.1,-33.8394,151.209,,North Sydney (20),,AU,14980,2,10.0
203.30.171.1,-33.8511,151.155,,Drummoyne,NSW,AU,11711,2,1.0
203.30.180.1,-37.8515,144.97899999999998,,Melbourne,VIC,AU,4412,3,9.0
203.30.184.1,-37.7139,144.999,,Reservoir,VIC,AU,6877,3,13.0
203.30.189.1,-38.1988,145.489,,Koo-Wee-Rup,VIC,AU,18192,3,4.0
203.30.192.1,-33.9246,151.22799999999998,,Kingsford,NSW,AU,15886,2,12.0
203.30.198.1,-31.7667,116.7167,,York,WA,AU,1671,1,2.0
203.30.199.1,-33.9168,151.055,,Punchbowl,NSW,AU,9954,2,18.0
203.30.200.1,-37.8301,144.987,,South Yarra,VIC,AU,17382,3,9.0
203.30.218.1,-33.8182,151.092,,Meadowbank,NSW,AU,16199,2,18.0
203.30.231.1,-31.9521,115.858,,Perth,WA,AU,11388,1,3.0
203.30.238.1,-31.8511,115.766,,Perth,WA,AU,8869,1,1.0
203.30.243.1,-33.8085,151.145,,Lane Cove West,,AU,4148,2,19.0
203.30.245.1,-27.3106,152.99,,Strathpine,QLD,AU,18093,7,7.0
203.31.10.1,-34.4229,137.918,,Ardrossan,SA,AU,5043,5,2.0
203.31.13.1,-33.7906,151.281,,Manly,NSW,AU,2798,2,13.0
203.31.16.1,-37.8279,144.966,,Southbank,VIC,AU,14221,3,6.0
203.31.52.1,-33.8691,151.207,,Sydney (29),,AU,11669,2,14.0
203.31.57.1,-31.9814,116.009,,Forrestfield,WA,AU,7387,1,6.0
203.31.65.1,-27.4118,152.916,,Upper Kedron,QLD,AU,8401,7,4.0
203.31.68.1,-33.8628,151.209,,Sydney (38),,AU,3621,2,10.0
203.31.70.1,-32.0737,115.843,,Murdoch,WA,AU,13981,1,5.0
203.31.76.1,-33.8634,151.208,,Sydney,NSW,AU,16847,2,10.0
203.31.79.1,-33.8799,151.205,,Haymarket,,AU,14897,2,14.0
203.31.82.1,-27.6167,152.967,,Forest Lake,,AU,7840,7,8.0
203.31.84.1,-31.9287,116.022,,Perth,WA,AU,6358,1,6.0
203.31.86.1,-37.8157,145.107,,Mont Albert,VIC,AU,19898,3,11.0
203.31.96.1,-33.8914,151.266,,Bondi,NSW,AU,18994,2,12.0
203.31.101.1,-31.9203,115.837,,Mount Hawthorn,,AU,12323,1,0.0
203.31.103.1,-42.855,147.28799999999998,,West Moonah,,AU,5894,3,5.0
203.31.125.1,-12.4268,130.865,,Winnellie,NT,AU,14168,4,0.0
203.31.161.1,-33.936,151.028,,Padstow,NSW,AU,8626,2,6.0
203.31.171.1,-35.3709,149.085,,Torrens,ACT,AU,3557,2,16.0
203.31.178.1,-42.976000000000006,147.158,,Longley Lower,,AU,11852,3,5.0
203.31.180.1,-27.4681,153.024,,Brisbane,QLD,AU,12332,7,1.0
203.31.183.1,-33.8692,151.204,,Sydney,NSW,AU,17218,2,14.0
203.31.197.1,-37.8379,144.963,,South Melbourne,,AU,9275,3,9.0
203.31.209.1,-32.7511,151.59,,East Maitland,NSW,AU,8251,2,7.0
203.31.218.1,-33.7858,151.13,,Macquarie Park,NSW,AU,9522,2,19.0
203.31.226.1,-33.8191,151.01,,Harris Park,NSW,AU,1542,2,18.0
203.31.235.1,-38.0502,145.12,,Chelsea,VIC,AU,8696,3,14.0
203.31.245.1,-35.05,147.7333,2650.0,Wantabadgery,NSW,AU,19971,2,11.0
203.31.246.1,-27.3183,152.988,,Brendale,QLD,AU,7831,7,7.0
203.32.0.1,-33.7449,151.034,,West Pennant Hills,,AU,6720,2,21.0
203.32.6.1,-37.804,145.039,,Kew,VIC,AU,12201,3,13.0
203.32.21.1,-37.7732,144.958,,Brunswick,VIC,AU,7202,3,3.0
203.32.29.1,-37.7646,145.082,,Bulleen,VIC,AU,17481,3,13.0
203.32.33.1,-27.5613,153.035,,Coopers Plains (19),,AU,10393,7,1.0
203.32.61.1,-37.7838,144.986,,North Fitzroy,VIC,AU,9675,3,13.0
203.32.64.1,-37.8135,144.96,,Melbourne,VIC,AU,2977,3,0.0
203.32.66.1,-31.945,115.927,,Belmont,VIC,AU,3264,1,6.0
203.32.67.1,-37.758,145.352,,Lilydale,VIC,AU,5493,3,8.0
203.32.74.1,-33.6829,151.221,,Terrey Hills,,AU,17868,2,15.0
203.32.75.1,-32.0385,115.825,,Booragoon,WA,AU,18171,1,5.0
203.32.98.1,-34.0683,150.697,,Camden,,AU,3953,2,20.0
203.32.101.1,-33.823,151.24200000000002,,Sydney,NSW,AU,11890,2,13.0
203.32.110.1,-37.8071,145.029,,Kew,VIC,AU,2438,3,13.0
203.32.111.1,-33.7541,150.653,,Emu Plains,NSW,AU,8514,2,17.0
203.32.116.1,-34.9931,138.532,,Glengowrie,SA,AU,19541,5,3.0
203.32.139.1,-26.6675,153.092,,Maroochydore,QLD,AU,19887,7,3.0
203.32.154.1,-35.0567,138.612,,Flagstaff Hill,SA,AU,5743,5,3.0
203.32.156.1,-38.0167,141.4667,3304.0,Lyons,VIC,AU,13265,3,7.0
203.32.159.1,-34.9205,138.607,,Adelaide,SA,AU,11556,5,0.0
203.32.176.1,-34.9804,138.514,,Glenelg,SA,AU,16152,5,3.0
203.32.179.1,-31.8065,115.754,,Hillarys,WA,AU,15854,1,1.0
203.32.181.1,-23.8421,151.251,,Gladstone,QLD,AU,17572,0,1.0
203.32.184.1,-37.8161,144.965,,Melbourne (7),,AU,17176,3,0.0
203.32.199.1,-33.95,149.6667,2795.0,Isabella,NSW,AU,1525,2,8.0
203.32.200.1,-37.8113,145.011,,Abbotsford,VIC,AU,9848,3,13.0
203.32.201.1,-33.7522,151.143,,Pymble,NSW,AU,11088,2,19.0
203.33.0.1,-33.4282,151.442,,Wamberal,,AU,7233,2,15.0
203.33.6.1,-33.7441,150.651,,Emu Heights,NSW,AU,16320,2,17.0
203.33.18.1,-33.9022,151.179,,Newtown,NSW,AU,19994,2,1.0
203.33.22.1,-32.0021,115.867,,Como,NSW,AU,14138,1,5.0
203.33.23.1,-33.8151,151.191,,Artarmon,NSW,AU,7728,2,0.0
203.33.29.1,-36.6201,142.4668,3390.0,Murtoa,VIC,AU,2040,3,7.0
