IP,Latitude,Longitude,PostCode,City,State,Country,Size
203.28.175.1,-33.8198,151.194,,Naremburn (107),,AU,4108
203.28.180.1,-37.8177,144.95600000000002,,Melbourne (Citic House),,AU,3642
203.28.181.1,-33.7518,151.063,,Beecroft,NSW,AU,9138
203.28.182.1,-37.9795,145.215,,Dandenong (14),,AU,15431
203.28.190.1,-37.8044,144.968,,Carlton,VIC,AU,4269
203.28.195.1,-34.8827,138.666,,Campbelltown,SA,AU,14929
203.28.205.1,-38.1009,145.184,,Carrum Downs,VIC,AU,12921
203.28.213.1,-33.8227,151.197,,St Leonards,,AU,10127
203.28.220.1,-27.6773,153.21,,Cornubia,,AU,2267
203.28.223.1,-33.7934,151.128,,North Ryde,,AU,19643
203.28.224.1,-33.9671,151.061,,Peakhurst,NSW,AU,2226
203.28.240.1,-37.7958,144.9612,3010.0,Melbourne,VIC,AU,16139
203.28.243.1,-37.7935,144.963,,Parkville,VIC,AU,19360
203.29.10.1,-34.0147,151.083,,Kareela,NSW,AU,11756
203.29.16.1,-37.773,145.114,,Templestowe Lower (6),,AU,13084
203.29.19.1,-37.9,145.6333,3139.0,Beenak,VIC,AU,18835
203.29.38.1,-37.9745,145.19899999999998,,Dandenong,,AU,9240
203.29.44.1,-33.8716,151.209,,Sydney,NSW,AU,1622
203.29.53.1,-31.9197,115.912,,Bayswater,VIC,AU,19704
203.29.59.1,-33.9004,151.045,,Chullora,NSW,AU,10920
203.29.62.1,-33.8787,151.191,,Glebe,NSW,AU,11057
203.29.65.1,-33.8822,151.218,,Darlinghurst,NSW,AU,19771
203.29.70.1,-37.88,145.023,,Caulfield North,VIC,AU,9891
203.29.74.1,-33.7821,151.126,,Macquarie Park,NSW,AU,9711
203.29.75.1,-37.8569,144.898,,Williamstown,VIC,AU,6769
203.29.91.1,-35.2806,149.125,,Canberra,ACT,AU,9921
203.29.92.1,-37.8518,145.153,,Burwood East,,AU,18473
203.29.97.1,-35.2175,149.141,,Mitchell,NSW,AU,15458
203.29.98.1,-33.9499,151.05200000000002,,Riverwood,NSW,AU,8971
203.29.114.1,-33.7964,151.179,,Chatswood,NSW,AU,11722
203.29.116.1,-33.8843,151.224,,Paddington,NSW,AU,8055
203.29.118.1,-17.3517,145.5965,4885.0,Malanda,QLD,AU,11060
203.29.119.1,-33.7616,151.251,,Sydney,NSW,AU,17179
203.29.180.1,-27.471,153.09799999999998,,Cannon Hill,QLD,AU,9007
203.29.185.1,-33.7677,151.268,,Sydney,NSW,AU,11647
203.29.216.1,-32.0374,115.767,,Perth,WA,AU,13883
203.29.221.1,-33.8121,151.002,,Parramatta,,AU,1111
203.29.232.1,-37.9132,145.15200000000002,,Mulgrave (1),,AU,12913
203.29.235.1,-38.8667,146.0,3956.0,Walkerville South,VIC,AU,18091
203.29.238.1,-33.8674,151.21,,Sydney (323),,AU,3956
203.29.250.1,-36.9833,145.7167,3715.0,Merton,VIC,AU,15547
203.30.19.1,-31.9498,115.844,,West Perth,,AU,11042
203.30.23.1,-33.9624,116.136,6255.0,Bridgetown,WA,AU,18314
203.30.24.1,-37.8495,145.059,,Glen Iris,VIC,AU,16524
203.30.28.1,-37.8096,144.963,,Melbourne,VIC,AU,8137
203.30.34.1,-31.9431,116.001,,High Wycombe,WA,AU,6309
203.30.50.1,-37.7844,144.98,,North Fitzroy,VIC,AU,7229
203.30.57.1,-35.3849,149.066,,Kambah,ACT,AU,17010
203.30.58.1,-37.8197,145.15,,Blackburn,VIC,AU,7612
203.30.62.1,-33.7941,151.178,,Chatswood,NSW,AU,5596
203.30.64.1,-27.5336,152.999,,Brisbane,QLD,AU,8303
203.30.71.1,-37.7696,145.041,,Ivanhoe,VIC,AU,9667
203.30.75.1,-37.8686,144.999,,Balaclava,VIC,AU,1005
203.30.80.1,-37.8103,144.968,,Melbourne (7),,AU,2243
203.30.82.1,-37.9875,145.215,,Dandenong,,AU,18633
203.30.88.1,-34.8203,138.49,,Largs North,SA,AU,6940
203.30.89.1,-27.4681,153.026,,Brisbane,QLD,AU,8064
203.30.97.1,-37.8101,144.964,,Melbourne,VIC,AU,3329
203.30.103.1,-27.3848,153.06799999999998,,Virginia,QLD,AU,13500
203.30.145.1,-33.7261,150.93200000000002,,Glenwood,NSW,AU,18438
203.30.154.1,-33.8374,151.205,,North Sydney (13),,AU,8106
203.30.167.1,-33.9136,151.102,,Canterbury,VIC,AU,10252
203.30.168.1,-33.8394,151.209,,North Sydney (20),,AU,14980
203.30.171.1,-33.8511,151.155,,Drummoyne,NSW,AU,11711
203.30.180.1,-37.8515,144.97899999999998,,Melbourne,VIC,AU,4412
203.30.184.1,-37.7139,144.999,,Reservoir,VIC,AU,6877
203.30.189.1,-38.1988,145.489,,Koo-Wee-Rup,VIC,AU,18192
203.30.192.1,-33.9246,151.22799999999998,,Kingsford,NSW,AU,15886
203.30.198.1,-31.7667,116.7167,,York,WA,AU,1671
203.30.199.1,-33.9168,151.055,,Punchbowl,NSW,AU,9954
203.30.200.1,-37.8301,144.987,,South Yarra,VIC,AU,17382
203.30.218.1,-33.8182,151.092,,Meadowbank,NSW,AU,16199
203.30.231.1,-31.9521,115.858,,Perth,WA,AU,11388
203.30.238.1,-31.8511,115.766,,Perth,WA,AU,8869
203.30.243.1,-33.8085,151.145,,Lane Cove West,,AU,4148
203.30.245.1,-27.3106,152.99,,Strathpine,QLD,AU,18093
203.31.10.1,-34.4229,137.918,,Ardrossan,SA,AU,5043
203.31.13.1,-33.7906,151.281,,Manly,NSW,AU,2798
203.31.16.1,-37.8279,144.966,,Southbank,VIC,AU,14221
203.31.52.1,-33.8691,151.207,,Sydney (29),,AU,11669
203.31.57.1,-31.9814,116.009,,Forrestfield,WA,AU,7387
203.31.65.1,-27.4118,152.916,,Upper Kedron,QLD,AU,8401
203.31.68.1,-33.8628,151.209,,Sydney (38),,AU,3621
203.31.70.1,-32.0737,115.843,,Murdoch,WA,AU,13981
203.31.76.1,-33.8634,151.208,,Sydney,NSW,AU,16847
203.31.79.1,-33.8799,151.205,,Haymarket,,AU,14897
203.31.82.1,-27.6167,152.967,,Forest Lake,,AU,7840
203.31.84.1,-31.9287,116.022,,Perth,WA,AU,6358
203.31.86.1,-37.8157,145.107,,Mont Albert,VIC,AU,19898
203.31.96.1,-33.8914,151.266,,Bondi,NSW,AU,18994
203.31.101.1,-31.9203,115.837,,Mount Hawthorn,,AU,12323
203.31.103.1,-42.855,147.28799999999998,,West Moonah,,AU,5894
203.31.125.1,-12.4268,130.865,,Winnellie,NT,AU,14168
203.31.161.1,-33.936,151.028,,Padstow,NSW,AU,8626
203.31.171.1,-35.3709,149.085,,Torrens,ACT,AU,3557
203.31.178.1,-42.976000000000006,147.158,,Longley Lower,,AU,11852
203.31.180.1,-27.4681,153.024,,Brisbane,QLD,AU,12332
203.31.183.1,-33.8692,151.204,,Sydney,NSW,AU,17218
203.31.197.1,-37.8379,144.963,,South Melbourne,,AU,9275
203.31.209.1,-32.7511,151.59,,East Maitland,NSW,AU,8251
203.31.218.1,-33.7858,151.13,,Macquarie Park,NSW,AU,9522
203.31.226.1,-33.8191,151.01,,Harris Park,NSW,AU,1542
203.31.235.1,-38.0502,145.12,,Chelsea,VIC,AU,8696
203.31.245.1,-35.05,147.7333,2650.0,Wantabadgery,NSW,AU,19971
203.31.246.1,-27.3183,152.988,,Brendale,QLD,AU,7831
203.32.0.1,-33.7449,151.034,,West Pennant Hills,,AU,6720
203.32.6.1,-37.804,145.039,,Kew,VIC,AU,12201
203.32.21.1,-37.7732,144.958,,Brunswick,VIC,AU,7202
203.32.29.1,-37.7646,145.082,,Bulleen,VIC,AU,17481
203.32.33.1,-27.5613,153.035,,Coopers Plains (19),,AU,10393
203.32.61.1,-37.7838,144.986,,North Fitzroy,VIC,AU,9675
203.32.64.1,-37.8135,144.96,,Melbourne,VIC,AU,2977
203.32.66.1,-31.945,115.927,,Belmont,VIC,AU,3264
203.32.67.1,-37.758,145.352,,Lilydale,VIC,AU,5493
203.32.74.1,-33.6829,151.221,,Terrey Hills,,AU,17868
203.32.75.1,-32.0385,115.825,,Booragoon,WA,AU,18171
203.32.98.1,-34.0683,150.697,,Camden,,AU,3953
203.32.101.1,-33.823,151.24200000000002,,Sydney,NSW,AU,11890
203.32.110.1,-37.8071,145.029,,Kew,VIC,AU,2438
203.32.111.1,-33.7541,150.653,,Emu Plains,NSW,AU,8514
203.32.116.1,-34.9931,138.532,,Glengowrie,SA,AU,19541
203.32.139.1,-26.6675,153.092,,Maroochydore,QLD,AU,19887
203.32.154.1,-35.0567,138.612,,Flagstaff Hill,SA,AU,5743
203.32.156.1,-38.0167,141.4667,3304.0,Lyons,VIC,AU,13265
203.32.159.1,-34.9205,138.607,,Adelaide,SA,AU,11556
203.32.176.1,-34.9804,138.514,,Glenelg,SA,AU,16152
203.32.179.1,-31.8065,115.754,,Hillarys,WA,AU,15854
203.32.181.1,-23.8421,151.251,,Gladstone,QLD,AU,17572
203.32.184.1,-37.8161,144.965,,Melbourne (7),,AU,17176
203.32.199.1,-33.95,149.6667,2795.0,Isabella,NSW,AU,1525
203.32.200.1,-37.8113,145.011,,Abbotsford,VIC,AU,9848
203.32.201.1,-33.7522,151.143,,Pymble,NSW,AU,11088
203.33.0.1,-33.4282,151.442,,Wamberal,,AU,7233
203.33.6.1,-33.7441,150.651,,Emu Heights,NSW,AU,16320
203.33.18.1,-33.9022,151.179,,Newtown,NSW,AU,19994
203.33.22.1,-32.0021,115.867,,Como,NSW,AU,14138
203.33.23.1,-33.8151,151.191,,Artarmon,NSW,AU,7728
203.33.29.1,-36.6201,142.4668,3390.0,Murtoa,VIC,AU,2040
203.33.30.1,-31.948,115.861,,Northbridge,WA,AU,12262
203.33.34.1,-37.723,145.082,,Banyule,VIC,AU,8749
203.33.36.1,-12.4075,130.82,,East Point,,AU,5637
203.33.40.1,-33.7848,151.13,,Macquarie Park (10),,AU,14901
203.33.45.1,-41.3,147.2,7268.0,Underwood,TAS,AU,11873
203.33.66.1,-33.902,151.183,,Erskineville,NSW,AU,2842
203.33.69.1,-27.9708,153.417,,Southport (Seabank Building),,AU,2120
203.33.70.1,-37.8124,144.963,,Melbourne (1),,AU,8817
203.33.71.1,-31.921,115.838,,Mount Hawthorn,,AU,2405
203.33.77.1,-37.9366,145.115,,Clayton South,,AU,3537
203.33.102.1,-36.71,144.2366,3556.0,Sailors Gully,VIC,AU,17984
203.33.121.1,-33.8222,151.238,,Mosman,NSW,AU,7005
203.33.126.1,-34.1888,142.159,,Mildura,VIC,AU,10698
203.33.150.1,-33.9167,151.055,,Punchbowl,NSW,AU,7641
203.33.172.1,-35.3472,149.036,,Rivett,ACT,AU,2311
203.33.179.1,-33.9163,150.898,,Ashcroft,NSW,AU,16147
203.33.183.1,-34.4259,150.9,,Wollongong,NSW,AU,12709
203.33.186.1,-35.0954,149.07,,Queanbeyan,NSW,AU,13756
203.33.191.1,-37.8105,144.95600000000002,,Melbourne,VIC,AU,15183
203.33.193.1,-35.9969,148.7697,2629.0,Adaminaby,NSW,AU,1858
203.33.205.1,-27.4698,153.00799999999998,,Milton,NSW,AU,3957
203.33.220.1,-34.9111,138.57299999999998,,Thebarton,SA,AU,5525
203.33.228.1,-27.4475,153.032,,Brisbane,QLD,AU,14202
203.33.237.1,-28.0008,153.412,,Bundall (3b),,AU,12854
203.33.249.1,-31.928,115.853,,North Perth,,AU,5798
203.34.1.1,-33.7542,151.15200000000002,,Gordon,NSW,AU,14457
203.34.2.1,-35.3005,149.136,,Canberra,ACT,AU,2932
203.34.10.1,-31.9766,115.897,,Victoria Park,VIC,AU,18128
203.34.23.1,-27.5033,153.1,,Carindale,QLD,AU,11451
203.34.38.1,-36.4167,146.55,3678.0,Everton,VIC,AU,8411
203.34.51.1,-33.7306,150.996,,Castle Hill,NSW,AU,14008
203.34.87.1,-37.6866,144.88299999999998,,Tullamarine,VIC,AU,4474
203.34.90.1,-32.9901,151.64,,Eleebana,NSW,AU,11022
203.34.93.1,-27.579,153.059,,Sunnybank,QLD,AU,3486
203.34.121.1,-33.3891,151.47299999999998,,Bateau Bay,NSW,AU,18327
203.34.124.1,-37.7576,145.35299999999998,,Lilydale,VIC,AU,13228
203.34.136.1,-31.6667,116.0167,6084.0,Pearce,WA,AU,5016
203.34.145.1,-37.8562,145.137,,Burwood East,,AU,11929
203.34.156.1,-27.4551,153.032,,Fortitude Valley,QLD,AU,7460
203.34.181.1,-37.6782,144.931,,Hume,,AU,19889
203.34.184.1,-37.8852,144.988,,Elwood,VIC,AU,7744
203.34.185.1,-33.8393,151.055,,Newington,,AU,2321
203.34.188.1,-34.1042,150.759,,Menangle Park (Mount Pleasant),,AU,3501
203.34.200.1,-33.3853,148.00799999999998,,Forbes,NSW,AU,16276
203.34.226.1,-37.8609,144.986,,St Kilda,VIC,AU,8261
203.34.234.1,-27.53,153.096,,E Mount Gravatt,,AU,9044
203.34.235.1,-33.777,151.048,,Carlingford,NSW,AU,1190
203.34.244.1,-33.7175,151.14700000000002,,North Turramurra,,AU,6110
203.34.254.1,-12.4289,130.87,,Winnellie,NT,AU,4429
203.55.16.1,-33.3373,115.641,,South Bunbury,,AU,14474
203.55.17.1,-32.08,115.915,,Canning Vale,WA,AU,6118
203.55.21.1,-35.2858,138.44799999999998,,Aldinga Beach,SA,AU,3916
203.55.24.1,-37.8104,144.958,,Melbourne,VIC,AU,16436
203.55.25.1,-37.8121,144.961,,Melbourne,VIC,AU,16965
203.55.36.1,-33.8609,151.064,,Homebush West,,AU,1635
203.55.38.1,-27.6849,153.188,,Loganholme,QLD,AU,10633
203.55.39.1,-38.2191,145.03799999999998,,Mornington,VIC,AU,5373
203.55.42.1,-27.4433,153.062,,Bulimba,QLD,AU,17381
203.55.44.1,-34.9284,138.624,,Rose Park,SA,AU,5010
203.55.48.1,-37.8341,144.961,,South Melbourne,,AU,17503
203.55.53.1,-33.6866,151.296,,Pittwater Council,,AU,4318
203.55.62.1,-21.1163,149.159,,Mount Pleasant,SA,AU,18843
203.55.65.1,-33.7972,151.179,,Chatswood,NSW,AU,11890
203.55.80.1,-37.6743,144.8518,3045.0,Melbourne,VIC,AU,5769
203.55.111.1,-36.2269,149.13,,Cooma,NSW,AU,8789
203.55.112.1,-27.4663,153.029,,Brisbane (18),,AU,3362
203.55.113.1,-31.946,115.939,,Belmont,VIC,AU,12282
203.55.122.1,-33.7702,150.909,,Blacktown,NSW,AU,7140
203.55.131.1,-33.8995,151.17700000000002,,Sydney,NSW,AU,6105
203.55.136.1,-27.3455,152.968,,Albany Creek,QLD,AU,7611
203.55.138.1,-37.9204,145.053,,Bentleigh East,VIC,AU,1993
203.55.140.1,-27.4718,153.13,,Tingalpa,QLD,AU,5593
203.55.143.1,-33.7999,151.286,,Manly,NSW,AU,17548
203.55.144.1,-33.7297,151.08100000000002,,Thornleigh,NSW,AU,1518
203.55.154.1,-33.8962,151.154,,Petersham,NSW,AU,12987
203.55.155.1,-37.8214,144.964,,Southbank,VIC,AU,16240
203.55.167.1,-27.456,153.031,,Fortitude Valley,QLD,AU,5375
203.55.172.1,-37.8022,144.95600000000002,,North Melbourne,VIC,AU,6053
203.55.197.1,-37.8308,144.968,,Southbank,VIC,AU,11690
203.55.203.1,-33.8791,151.208,,Haymarket,,AU,15792
203.55.214.1,-33.7905,151.132,,Macquarie Park (4),,AU,5883
203.55.226.1,-31.9636,115.934,,Cloverdale,WA,AU,9937
203.55.227.1,-28.0109,153.407,,Bundall,QLD,AU,1398
203.55.248.1,-34.9113,138.572,,Thebarton,SA,AU,6457
203.56.7.1,-26.5612,152.95600000000002,,Yandina,,AU,18691
203.56.14.1,-31.8226,115.772,,Duncraig,WA,AU,11581
203.56.26.1,-37.8896,145.04399999999998,,Glen Huntly,VIC,AU,15480
203.56.37.1,-27.7599,153.143,,Buccan,QLD,AU,14321
203.56.39.1,-34.0845,151.013,,Heathcote,NSW,AU,12339
203.56.41.1,-27.4711,153.026,,Brisbane,QLD,AU,2822
203.56.42.1,-37.8213,144.966,,Southbank,VIC,AU,1977
203.56.44.1,-27.5052,153.03,,Annerley,QLD,AU,1226
203.56.62.1,-31.9522,115.851,,Perth,WA,AU,2668
203.56.71.1,-33.8076,151.089,,West Ryde,,AU,16494
203.56.77.1,-37.8105,145.026,,Kew,VIC,AU,2719
203.56.79.1,-33.7512,151.281,,Dee Why,NSW,AU,4962
203.56.97.1,-33.872,151.205,,Sydney,NSW,AU,10544
203.56.162.1,-33.763000000000005,150.909,,Blacktown,NSW,AU,2062
203.56.179.1,-37.8096,144.96,,Melbourne,VIC,AU,4201
203.56.180.1,-19.2683,146.803,,West End,QLD,AU,3489
203.56.199.1,-34.0712,150.641,,Mt Hunter,,AU,3893
203.56.226.1,-36.7,144.3333,3551.0,Ascot,VIC,AU,9429
203.56.243.1,-38.3167,145.9333,3821.0,Ferndale,VIC,AU,15736
203.56.245.1,-38.2612,143.2241,3260.0,Camperdown,VIC,AU,6974
203.56.255.1,-31.9546,115.867,,Perth (South Block),,AU,6516
203.57.20.1,-35.365,149.094,,Mawson,ACT,AU,3105
203.57.27.1,-34.9227,138.607,,Adelaide (2),,AU,17494
203.57.36.1,-33.865,151.204,,Sydney,NSW,AU,10105
203.57.43.1,-37.8191,145.248,,Maroondah,,AU,17764
203.57.44.1,-33.8764,151.205,,Sydney (719),,AU,13602
203.57.56.1,-33.922,151.012,,Condell Park,NSW,AU,11262
203.57.68.1,-34.9293,138.593,,Adelaide,SA,AU,2249
203.57.74.1,-27.4689,153.003,,Milton,NSW,AU,2246
203.57.84.1,-34.0283,150.847,,Minto (464),,AU,5262
203.57.91.1,-33.8956,151.214,,Redfern,NSW,AU,2212
203.57.98.1,-34.0314,151.058,,Sutherland,NSW,AU,14822
203.57.113.1,-37.9102,145.107,,Huntingdale,VIC,AU,5173
203.57.122.1,-33.8994,151.171,,Enmore,NSW,AU,16662
203.57.124.1,-33.925,151.00799999999998,,Condell Park,NSW,AU,16088
203.57.126.1,-33.8807,151.211,,Surry Hills (706),,AU,7009
203.57.194.1,-33.828,151.188,,Sydney,NSW,AU,4622
203.57.207.1,-33.943000000000005,151.092,,Kingsgrove,NSW,AU,6412
203.57.219.1,-35.0103,138.559,,Mitchell Park,,AU,8580
203.57.240.1,-37.8646,145.252,,Wantirna South,VIC,AU,9026
203.57.243.1,-35.4415,149.7998,2622.0,Braidwood,NSW,AU,2458
203.62.0.1,-35.283,149.116,,Acton Canberra,,AU,18819
203.62.3.1,-35.4333,149.15,2900.0,Tuggeranong Administrative District,ACT,AU,14939
203.62.142.1,-42.8835,147.333,,Hobart,TAS,AU,16652
203.62.179.1,-27.4533,153.047,,Teneriffe,QLD,AU,17115
203.62.188.1,-33.763000000000005,150.655,,Leonay,NSW,AU,10037
203.62.192.1,-34.9245,138.645,,Kensington and Norwood,SA,AU,12494
203.62.198.1,-33.8772,151.245,,Double Bay,NSW,AU,1468
203.62.199.1,-32.0704,115.951,,Thornlie,WA,AU,6280
203.62.200.1,-37.8787,144.986,,Elwood,VIC,AU,4847
203.63.0.1,-37.8158,144.966,,Melbourne,VIC,AU,8876
203.63.4.1,-33.8708,151.205,,Sydney,NSW,AU,13616
203.63.8.1,-34.0556,150.736,,Narellan Vale,,AU,15293
203.63.28.1,-33.8647,151.207,,"Sydney (Level 36, Metcentre)",,AU,6146
203.63.58.1,-31.9157,115.816,,Osborne Park,,AU,3682
203.63.66.1,-16.5243,130.745,,Victoria River,,AU,16907
203.63.130.1,-33.914,151.187,,Alexandria,NSW,AU,3869
203.63.131.1,-37.8442,145.12,,Burwood,VIC,AU,11804
203.63.157.1,-33.749,151.233,,Frenchs Forest,,AU,11087
203.63.162.1,-33.864000000000004,151.207,,Sydney,NSW,AU,7098
203.63.167.1,-38.2527,146.593,,Loy Yang,,AU,17046
203.63.172.1,-33.8777,151.20600000000002,,Sydney,NSW,AU,9504
203.76.32.1,-33.9298,151.195,,Mascot,NSW,AU,8821
203.79.16.1,-35.0384,150.67,,Huskisson (1),,AU,4090
203.82.25.1,-35.2498,149.136,,Dickson (9),,AU,4148
203.83.7.1,-37.9546,146.3993,3825.0,Rawson,VIC,AU,15088
203.83.197.1,-33.8301,151.202,,Crows Nest (301),,AU,14206
203.84.64.1,-33.7959,151.178,,Chatswood (202),,AU,9723
203.84.132.1,-27.4189,153.072,,Hendra,QLD,AU,11826
203.89.5.1,-35.3088,149.135,,Barton,ACT,AU,12732
203.89.77.1,-32.55,151.5833,2421.0,Vacy,NSW,AU,16252
203.89.93.1,-30.3292,149.77700000000002,,Narrabri,NSW,AU,4629
203.89.156.1,-31.9504,115.851,,Perth,WA,AU,1366
203.91.84.1,-31.8816,115.9389,6054.0,Kiara,WA,AU,9294
203.92.26.1,-33.8415,151.029,,Auburn (20),,AU,17674
203.94.144.1,-37.8325,144.997,,Richmond (8),,AU,4474
203.98.76.1,-33.9313,151.194,,Mascot,NSW,AU,7040
203.105.192.1,-27.9673,153.415,,Southport,QLD,AU,12333
203.110.248.1,-33.797,151.184,,Chatswood,NSW,AU,6683
203.113.255.1,-28.5,153.2167,2484.0,Mount Burrell,NSW,AU,5360
203.123.96.1,-28.8538,151.167,4385.0,"Texas, Goodiwindi",QLD,AU,3420
203.130.160.1,-33.8134,151.106,,Ryde,NSW,AU,18871
203.132.0.1,-33.6939,151.019,,Round Corner,,AU,4956
203.134.12.1,-27.214,150.623,,Goranba,,AU,9507
203.134.93.1,-30.5143,151.667,,Armidale,NSW,AU,18499
203.134.106.1,-27.4856,153.029,,Woolloongabba,QLD,AU,10394
203.134.177.1,-34.798,138.498,5017.0,Taperoo,SA,AU,2040
203.142.9.1,-33.8705,151.20600000000002,,Sydney,NSW,AU,12619
203.142.135.1,-37.0833,149.05,2632.0,Craigie,NSW,AU,11620
203.142.159.1,-35.4719,149.0996,2906.0,Banks,ACT,AU,19087
203.147.102.1,-38.3428,145.7638,3988.0,Poowong,VIC,AU,13369
203.148.93.1,-33.8218,151.19899999999998,,St Leonards,,AU,11715
203.148.94.1,-33.8146,151.187,,Artarmon (6),,AU,16328
203.161.9.1,-37.8079,144.954,,West Melbourne,,AU,13579
203.161.161.1,-33.7543,151.238,,Frenchs Forest,,AU,17309
203.161.182.1,-33.8673,151.205,,Sydney,NSW,AU,19341
203.166.111.1,-33.7502,151.145,,Pymble,NSW,AU,14366
203.166.216.1,-33.8396,151.205,,North Sydney,,AU,13963
203.170.0.1,-23.3784,150.51,,Rockhampton,QLD,AU,4037
203.170.14.1,-27.2761,150.4568,4421.0,Tara,QLD,AU,18628
203.170.80.1,-31.9584,115.865,,"Perth (Ground Floor, Durack Centre)",,AU,19707
203.171.192.1,-31.9,116.0167,6056.0,Bellevue,WA,AU,14041
203.171.254.1,-37.9069,145.0053,3186.0,North Brighton,VIC,AU,1370
203.174.25.1,-27.3827,153.17600000000002,,Port of Brisbane,,AU,12521
203.175.179.1,-38.1428,144.36,,Geelong,VIC,AU,17555
203.175.186.1,-33.11,151.645,,Caves Beach,NSW,AU,14604
203.176.120.1,-37.8196,145.178,,Nunawading,VIC,AU,6003
203.185.190.1,-31.9079,116.0,,Hazelmere,WA,AU,10715
203.189.124.1,-29.6911,152.933,,Grafton,NSW,AU,3137
203.190.24.1,-33.8668,151.21,,Sydney,NSW,AU,4142
203.193.196.1,-36.0577,145.2041,3638.0,Nathalia,VIC,AU,16473
203.193.208.1,-36.6027,143.9423,3516.0,Bridgewater,VIC,AU,13662
203.195.124.1,-33.7905,151.123,,Sydney,NSW,AU,1230
203.196.32.1,-24.8158,152.3916,4670.0,Rubyanna,QLD,AU,12394
203.196.48.1,-33.8657,151.208,,Sydney (10),,AU,16940
203.196.50.1,-33.8627,151.211,,Sydney (Circular Quay),,AU,12851
203.196.53.1,-33.8628,151.211,,Sydney,NSW,AU,9044
203.201.154.1,-26.5333,153.0912,4573.0,Mt Coolum,QLD,AU,8585
203.202.30.1,-31.9582,115.867,,Perth,WA,AU,1573
203.208.72.1,-37.5635,143.8657,3350.0,Bakery Hill,VIC,AU,19392
203.208.125.1,-34.2354,142.171,3498.0,Irymple,VIC,AU,19732
203.213.228.1,-32.0,149.9833,2329.0,Cassilis,NSW,AU,16014
203.213.232.1,-32.1667,152.2167,2429.0,Bunyah,NSW,AU,1465
203.213.234.1,-34.2663,140.3566,5332.0,Moorook,SA,AU,2794
203.213.236.1,-38.0113,141.9617,3286.0,Macarthur,VIC,AU,9510
203.213.239.1,-41.1667,147.3667,7260.0,Nabowla,TAS,AU,10676
203.217.162.1,-33.8668,151.20600000000002,,Sydney (12),,AU,18770
203.221.98.1,-35.5911,149.4452,2623.0,Captains Flat,NSW,AU,10682
203.221.237.1,-33.8736,151.207,,Sydney,NSW,AU,6472
203.221.250.1,-27.7164,151.634,4356.0,Pittsworth,QLD,AU,18951
203.222.32.1,-35.906,145.6958,3644.0,Barooga,NSW,AU,1790
203.222.56.1,-34.4233,150.891,,Wollongong (1a),,AU,11739
210.1.207.1,-32.696,151.6969,2324.0,Brandy Hill,NSW,AU,13939
210.1.222.1,-41.3872,147.1333,7248.0,Mayfield,TAS,AU,6215
210.7.52.1,-21.1404,148.6288,4756.0,Finch Hatton,QLD,AU,5440
210.8.9.1,-32.018,115.77,,Mosman Park,WA,AU,11245
210.8.16.1,-37.8362,144.974,,Melbourne,VIC,AU,12291
210.8.24.1,-37.8412,144.977,,Melbourne,VIC,AU,12289
210.8.25.1,-35.7661,137.8681,5222.0,Penneshaw,SA,AU,15513
210.8.26.1,-21.1436,149.188,,Mackay,QLD,AU,10644
210.8.28.1,-27.4597,153.031,,Fortitude Valley,QLD,AU,13467
210.8.34.1,-38.3765,144.832,,Rye,VIC,AU,14632
210.8.43.1,-27.4596,153.031,,Fortitude Valley (10),,AU,3122
210.8.49.1,-37.8784,145.139,,Mount Waverley,VIC,AU,8354
210.8.51.1,-42.8461,147.297,,Moonah,TAS,AU,3525
210.8.54.1,-34.4228,150.892,,Wollongong,NSW,AU,2324
210.8.56.1,-28.0703,153.377,,Robina,QLD,AU,17998
210.8.57.1,-37.8203,145.00799999999998,,Richmond,VIC,AU,18766
210.8.60.1,-38.1377,144.349,,Geelong West,,AU,14458
210.8.63.1,-37.784,144.917,,Flemington,NSW,AU,15796
210.8.74.1,-34.5043,144.8447,2711.0,Hay,NSW,AU,5365
210.8.94.1,-37.8156,145.12,,Melbourne,VIC,AU,3103
210.8.95.1,-33.7278,151.142,,Turramurra,NSW,AU,15582
210.8.101.1,-27.4676,153.028,,Brisbane,QLD,AU,17317
210.8.105.1,-27.467,153.019,,Brisbane,QLD,AU,12663
210.8.106.1,-27.4916,152.98,,Taringa,QLD,AU,1131
210.8.110.1,-33.8867,151.156,,Leichhardt,NSW,AU,1285
210.8.113.1,-33.7472,150.96200000000002,,Bella Vista,NSW,AU,18817
210.8.154.1,-34.423,150.892,,Wollongong,NSW,AU,6946
210.8.163.1,-33.9261,151.055,,Punchbowl (3),,AU,17737
210.8.208.1,-33.8748,151.204,,Sydney (2),,AU,1130
210.8.221.1,-31.9155,115.816,,Osborne Park,,AU,8795
210.8.248.1,-27.4666,153.029,,Brisbane,QLD,AU,6566
210.8.249.1,-39.9313,143.851,7256.0,Currie,TAS,AU,6762
210.8.253.1,-38.022,145.23,,Dandenong South,,AU,4176
210.8.254.1,-27.4852,153.135,,Tingalpa,QLD,AU,11297
210.9.10.1,-33.8348,151.209,,North Sydney,,AU,13931
210.9.12.1,-36.7626,144.282,,Bendigo,VIC,AU,10375
210.9.32.1,-27.4169,153.018,,Stafford,QLD,AU,14985
210.9.34.1,-33.8864,151.157,,Leichhardt,NSW,AU,5832
210.9.41.1,-33.876999999999995,151.209,,Sydney (13),,AU,6422
